Cosine.FATHER_FORENAME,Cosine.FATHER_SURNAME,Cosine.MOTHER_FORENAME,Cosine.MOTHER_MAIDEN_SURNAME,Cosine.PARENTS_PLACE_OF_MARRIAGE,Cosine.PARENTS_DAY_OF_MARRIAGE,Cosine.PARENTS_MONTH_OF_MARRIAGE,Cosine.PARENTS_YEAR_OF_MARRIAGE,Damerau-Levenshtein.FATHER_FORENAME,Damerau-Levenshtein.FATHER_SURNAME,Damerau-Levenshtein.MOTHER_FORENAME,Damerau-Levenshtein.MOTHER_MAIDEN_SURNAME,Damerau-Levenshtein.PARENTS_PLACE_OF_MARRIAGE,Damerau-Levenshtein.PARENTS_DAY_OF_MARRIAGE,Damerau-Levenshtein.PARENTS_MONTH_OF_MARRIAGE,Damerau-Levenshtein.PARENTS_YEAR_OF_MARRIAGE,Jaccard.FATHER_FORENAME,Jaccard.FATHER_SURNAME,Jaccard.MOTHER_FORENAME,Jaccard.MOTHER_MAIDEN_SURNAME,Jaccard.PARENTS_PLACE_OF_MARRIAGE,Jaccard.PARENTS_DAY_OF_MARRIAGE,Jaccard.PARENTS_MONTH_OF_MARRIAGE,Jaccard.PARENTS_YEAR_OF_MARRIAGE,JensenShannon.FATHER_FORENAME,JensenShannon.FATHER_SURNAME,JensenShannon.MOTHER_FORENAME,JensenShannon.MOTHER_MAIDEN_SURNAME,JensenShannon.PARENTS_PLACE_OF_MARRIAGE,JensenShannon.PARENTS_DAY_OF_MARRIAGE,JensenShannon.PARENTS_MONTH_OF_MARRIAGE,JensenShannon.PARENTS_YEAR_OF_MARRIAGE,Levenshtein.FATHER_FORENAME,Levenshtein.FATHER_SURNAME,Levenshtein.MOTHER_FORENAME,Levenshtein.MOTHER_MAIDEN_SURNAME,Levenshtein.PARENTS_PLACE_OF_MARRIAGE,Levenshtein.PARENTS_DAY_OF_MARRIAGE,Levenshtein.PARENTS_MONTH_OF_MARRIAGE,Levenshtein.PARENTS_YEAR_OF_MARRIAGE,SED.FATHER_FORENAME,SED.FATHER_SURNAME,SED.MOTHER_FORENAME,SED.MOTHER_MAIDEN_SURNAME,SED.PARENTS_PLACE_OF_MARRIAGE,SED.PARENTS_DAY_OF_MARRIAGE,SED.PARENTS_MONTH_OF_MARRIAGE,SED.PARENTS_YEAR_OF_MARRIAGE,BagDistance.FATHER_FORENAME,BagDistance.FATHER_SURNAME,BagDistance.MOTHER_FORENAME,BagDistance.MOTHER_MAIDEN_SURNAME,BagDistance.PARENTS_PLACE_OF_MARRIAGE,BagDistance.PARENTS_DAY_OF_MARRIAGE,BagDistance.PARENTS_MONTH_OF_MARRIAGE,BagDistance.PARENTS_YEAR_OF_MARRIAGE,Dice.FATHER_FORENAME,Dice.FATHER_SURNAME,Dice.MOTHER_FORENAME,Dice.MOTHER_MAIDEN_SURNAME,Dice.PARENTS_PLACE_OF_MARRIAGE,Dice.PARENTS_DAY_OF_MARRIAGE,Dice.PARENTS_MONTH_OF_MARRIAGE,Dice.PARENTS_YEAR_OF_MARRIAGE,Jaro.FATHER_FORENAME,Jaro.FATHER_SURNAME,Jaro.MOTHER_FORENAME,Jaro.MOTHER_MAIDEN_SURNAME,Jaro.PARENTS_PLACE_OF_MARRIAGE,Jaro.PARENTS_DAY_OF_MARRIAGE,Jaro.PARENTS_MONTH_OF_MARRIAGE,Jaro.PARENTS_YEAR_OF_MARRIAGE,JaroWinkler.FATHER_FORENAME,JaroWinkler.FATHER_SURNAME,JaroWinkler.MOTHER_FORENAME,JaroWinkler.MOTHER_MAIDEN_SURNAME,JaroWinkler.PARENTS_PLACE_OF_MARRIAGE,JaroWinkler.PARENTS_DAY_OF_MARRIAGE,JaroWinkler.PARENTS_MONTH_OF_MARRIAGE,JaroWinkler.PARENTS_YEAR_OF_MARRIAGE,LongestCommonSubstring.FATHER_FORENAME,LongestCommonSubstring.FATHER_SURNAME,LongestCommonSubstring.MOTHER_FORENAME,LongestCommonSubstring.MOTHER_MAIDEN_SURNAME,LongestCommonSubstring.PARENTS_PLACE_OF_MARRIAGE,LongestCommonSubstring.PARENTS_DAY_OF_MARRIAGE,LongestCommonSubstring.PARENTS_MONTH_OF_MARRIAGE,LongestCommonSubstring.PARENTS_YEAR_OF_MARRIAGE,NeedlemanWunsch.FATHER_FORENAME,NeedlemanWunsch.FATHER_SURNAME,NeedlemanWunsch.MOTHER_FORENAME,NeedlemanWunsch.MOTHER_MAIDEN_SURNAME,NeedlemanWunsch.PARENTS_PLACE_OF_MARRIAGE,NeedlemanWunsch.PARENTS_DAY_OF_MARRIAGE,NeedlemanWunsch.PARENTS_MONTH_OF_MARRIAGE,NeedlemanWunsch.PARENTS_YEAR_OF_MARRIAGE,SmithWaterman.FATHER_FORENAME,SmithWaterman.FATHER_SURNAME,SmithWaterman.MOTHER_FORENAME,SmithWaterman.MOTHER_MAIDEN_SURNAME,SmithWaterman.PARENTS_PLACE_OF_MARRIAGE,SmithWaterman.PARENTS_DAY_OF_MARRIAGE,SmithWaterman.PARENTS_MONTH_OF_MARRIAGE,SmithWaterman.PARENTS_YEAR_OF_MARRIAGE,Metaphone-Levenshtein.FATHER_FORENAME,Metaphone-Levenshtein.FATHER_SURNAME,Metaphone-Levenshtein.MOTHER_FORENAME,Metaphone-Levenshtein.MOTHER_MAIDEN_SURNAME,Metaphone-Levenshtein.PARENTS_PLACE_OF_MARRIAGE,Metaphone-Levenshtein.PARENTS_DAY_OF_MARRIAGE,Metaphone-Levenshtein.PARENTS_MONTH_OF_MARRIAGE,Metaphone-Levenshtein.PARENTS_YEAR_OF_MARRIAGE,NYSIIS-Levenshtein.FATHER_FORENAME,NYSIIS-Levenshtein.FATHER_SURNAME,NYSIIS-Levenshtein.MOTHER_FORENAME,NYSIIS-Levenshtein.MOTHER_MAIDEN_SURNAME,NYSIIS-Levenshtein.PARENTS_PLACE_OF_MARRIAGE,NYSIIS-Levenshtein.PARENTS_DAY_OF_MARRIAGE,NYSIIS-Levenshtein.PARENTS_MONTH_OF_MARRIAGE,NYSIIS-Levenshtein.PARENTS_YEAR_OF_MARRIAGE,link_non-link,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0.815,0.634,1,0.784,1,0.738,0.9,0.889,0.889,0.8,0.75,0.5,0.667,0.667,1,1,0.833,0.636,1,0.8,1,0.75,0.927,0.953,0.701,0.638,0.832,0.756,1,0.734,0.9,0.889,0.889,0.8,0.75,0.5,0.667,0.667,0.905,0.938,0.645,0.58,0.79,0.704,1,0.68,0.9,0.875,0.5,0.5,0.5,0.5,1,0.5,1,1,0.714,0.467,1,0.667,1,0.6,0.55,0.569,0.377,0.233,0.5,0.333,1,0.333,0.55,0.569,0.377,0.233,0.5,0.333,1,0.267,0.923,0.923,0.957,0.833,0.857,0.667,0.8,0.8,0.5,0.5,0.393,0.25,0.375,0.25,0.5,0.25,0.75,0.833,0.75,0.2,0.75,0.5,1,0.5,0.75,0.8,0.75,0.8,0.667,0,0,0,0.8,0.857,0.8,0.857,0.75,0,0,0,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0.808,1,1,0.784,1,0.872,0.889,0.857,0.909,0.875,0.8,0.5,0.667,0.75,1,1,0.826,1,1,0.8,1,0.889,0.854,0.889,0.647,0.949,1,0.756,1,0.679,0.889,0.857,0.909,0.875,0.8,0.5,0.667,0.75,0.815,0.857,0.589,0.933,1,0.704,1,0.622,0.727,0.667,0.385,0.875,1,0.5,1,0.25,1,1,0.704,1,1,0.667,1,0.8,0.553,0.556,0.402,0.558,1,0.333,1,0.333,0.553,0.556,0.402,0.558,1,0.333,1,0.3,0.929,0.909,0.955,0.917,0.889,0.667,0.8,0.857,0.455,0.5,0.423,0.5,0.5,0.25,0.5,0.375,0.75,0.833,0.817,0.8,1,0.5,1,0.75,0.8,0.8,0.8,0.8,1,0,0,0,0.833,0.857,0.833,0.857,1,0,0,0,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0.596,0.918,1,0.784,0.784,0.872,0.8,0.875,0.833,0.875,0.8,0.5,0.5,0.75,1,1,0.579,0.933,1,0.8,0.8,0.889,0.92,0.848,0.526,0.876,1,0.681,0.681,0.784,0.8,0.875,0.833,0.875,0.8,0.5,0.5,0.75,0.896,0.808,0.47,0.842,1,0.624,0.624,0.736,0.75,0.75,0.357,0.778,1,0.5,0.5,0.5,1,1,0.407,0.875,1,0.667,0.667,0.8,1,0.569,0.258,0.459,1,0.333,0.333,0.5,1,0.569,0.155,0.459,1,0.3,0.3,0.45,0.857,0.923,0.933,0.909,0.889,0.667,0.667,0.857,0.5,0.438,0.25,0.5,0.5,0.25,0.25,0.375,0.75,0.833,0.5,0.6,1,0.5,0.5,0.75,0.75,0.8,0.667,0.8,1,0,0,0,0.8,0.857,0.5,0.8,1,0,0,0,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0.827,1,1,0.784,0.784,0.738,0.941,0.857,0.917,0.857,0.8,0.5,0.5,0.667,1,1,0.846,1,1,0.8,0.8,0.75,0.928,1,0.686,1,1,0.756,0.756,0.734,0.941,0.857,0.917,0.857,0.8,0.5,0.5,0.667,0.906,1,0.629,1,1,0.704,0.704,0.68,0.882,1,0.556,1,1,0.5,0.5,0.5,1,1,0.733,1,1,0.667,0.667,0.6,0.564,1,0.4,1,1,0.333,0.333,0.333,0.564,1,0.4,1,1,0.3,0.333,0.267,0.95,0.909,0.963,0.917,0.889,0.667,0.667,0.8,0.5,0.5,0.417,0.5,0.5,0.25,0.25,0.25,0.75,1,0.8,1,1,0.5,0.5,0.5,0.8,0.8,0.75,0.8,1,0,0,0,0.833,0.857,0.8,0.833,1,0,0,0,-1
0,0,0.458,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0.393,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0.347,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.117,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0.208,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0.882,0.908,1,1,1,0.738,0.8,0.875,0.889,0.875,0.857,0.667,0.667,0.667,1,1,0.9,0.923,1,1,1,0.75,0.908,0.883,0.788,0.832,0.935,1,1,0.693,0.8,0.875,0.889,0.875,0.857,0.667,0.667,0.667,0.882,0.851,0.74,0.789,0.915,1,1,0.637,0.75,0.75,0.667,0.714,0.833,1,1,0.5,1,1,0.818,0.857,1,1,1,0.6,1,0.569,0.389,0.438,0.528,1,1,0.333,1,0.569,0.389,0.438,0.528,1,1,0.267,0.833,0.923,0.941,0.889,0.889,0.8,0.8,0.8,0.5,0.438,0.5,0.5,0.5,0.5,0.5,0.25,0.667,0.833,0.625,0.6,0.75,1,1,0.5,0.75,0.8,0.75,0.667,0.8,0,0,0,0.8,0.857,0.75,0.833,0.833,0,0,0,-1
0,0,0.513,0,0,0,0,0,0,0,0.667,0,0,0,0,0,0,0,0.471,0,0,0,0,0,0,0,0.416,0,0,0,0,0,0,0,0.667,0,0,0,0,0,0,0,0.367,0,0,0,0,0,0,0,0.167,0,0,0,0,0,0,0,0.308,0,0,0,0,0,0,0,0.111,0,0,0,0,0,0,0,0.111,0,0,0,0,0,0,0,0.909,0,0,0,0,0,0,0,0.083,0,0,0,0,0,0,0,0.217,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0.667,0,0,0,0,0,1
1,1,0.852,1,1,1,1,0.738,0.889,0.857,0.9,0.833,0.8,0.667,0.667,0.667,1,1,0.87,1,1,1,1,0.75,0.948,0.946,0.719,0.935,1,1,1,0.734,0.889,0.857,0.9,0.833,0.8,0.667,0.667,0.667,0.931,0.929,0.665,0.916,1,1,1,0.68,0.889,0.833,0.5,0.8,1,1,1,0.5,1,1,0.769,1,1,1,1,0.6,0.546,0.556,0.456,0.533,1,1,1,0.333,0.546,0.556,0.456,0.533,1,1,1,0.267,0.917,0.909,0.952,0.889,0.889,0.8,0.8,0.8,0.5,0.5,0.417,0.5,0.5,0.5,0.5,0.25,0.75,0.833,0.833,0.8,1,1,1,0.5,0.75,0.75,0.8,0.8,1,0,0,0,0.8,0.833,0.833,0.833,1,0,0,0,-1
0,0,0.458,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0.393,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0.347,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.117,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0.208,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0.643,0.577,1,0.784,1,0.738,0.889,0.857,0.944,0.667,0.8,0.5,0.667,0.667,1,1,0.654,0.556,1,0.8,1,0.75,0.858,0.95,0.556,0.517,1,0.756,1,0.571,0.889,0.857,0.944,0.667,0.8,0.5,0.667,0.667,0.82,0.934,0.498,0.462,1,0.704,1,0.514,0.8,0.857,0.542,0.333,1,0.5,1,0.25,1,1,0.486,0.385,1,0.667,1,0.6,0.55,0.563,0.417,0.261,1,0.333,1,0.167,0.55,0.563,0.417,0.261,1,0.3,1,0.133,0.923,0.917,0.96,0.75,0.889,0.667,0.8,0.8,0.45,0.5,0.417,0.167,0.5,0.25,0.5,0.25,0.75,0.833,0.5,0.2,1,0.5,1,0.5,0.75,0.75,0.8,0.75,1,0,0,0,0.8,0.8,0.75,0.667,1,0,0,0,-1
0,1,0,0,0,0,0,0,0,0.875,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.848,0,0,0,0,0,0,0,0.875,0,0,0,0,0,0,0,0.808,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.569,0,0,0,0,0,0,0,0.569,0,0,0,0,0,0,0,0.923,0,0,0,0,0,0,0,0.438,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0.857,0,0,0,0,0,0,1
1,1,0.801,1,1,1,0.784,0.738,0.9,0.875,0.875,0.889,0.8,0.667,0.5,0.667,1,1,0.818,1,1,1,0.8,0.75,0.948,0.904,0.685,0.902,1,1,0.681,0.734,0.9,0.875,0.875,0.889,0.8,0.667,0.5,0.667,0.931,0.876,0.628,0.874,1,1,0.624,0.68,0.889,0.75,0.417,0.778,1,1,0.5,0.5,1,1,0.692,1,1,1,0.667,0.6,0.546,0.569,0.325,0.563,1,1,0.333,0.333,0.546,0.569,0.325,0.563,1,1,0.3,0.267,0.917,0.923,0.952,0.923,0.889,0.8,0.667,0.8,0.5,0.5,0.333,0.5,0.5,0.5,0.25,0.25,0.75,0.833,0.75,0.8,1,1,0.5,0.5,0.8,0.8,0.75,0.8,1,0,0,0,0.833,0.833,0.667,0.833,1,0,0,0,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.767,0.792,0.918,1,0.784,0,0.59,0.889,0.833,0.857,0.889,0.8,0.5,0,0.5,1,0.786,0.81,0.933,1,0.8,0,0.571,0.931,0.664,0.684,0.876,1,0.756,0,0.555,0.889,0.833,0.857,0.889,0.8,0.5,0,0.5,0.911,0.607,0.627,0.842,1,0.704,0,0.497,0.889,0.444,0.417,0.778,1,0.5,0,0.25,1,0.647,0.68,0.875,1,0.667,0,0.4,0.546,0.204,0.355,0.459,1,0.333,0,0.167,0.546,0.183,0.32,0.459,1,0.333,0,0.133,0.917,0.917,0.95,0.909,0.889,0.667,0,0.8,0.5,0.389,0.292,0.5,0.5,0.25,0,0.125,0.75,0.667,0.745,0.6,1,0.5,0,0.4,0.8,0.75,0.667,0.75,1,0,0,0,0.8,0.8,0.8,0.833,1,0,0,0,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0.736,1,0.807,1,1,0.738,0.875,0.875,0.909,0.889,0.833,0.667,0.667,0.667,1,1,0.75,1,0.833,1,1,0.75,0.926,0.883,0.553,0.927,0.685,1,0.845,0.62,0.875,0.875,0.909,0.889,0.833,0.667,0.667,0.667,0.904,0.851,0.496,0.905,0.629,1,0.805,0.562,0.875,0.75,0.412,0.875,0.625,1,0.5,0.25,1,1,0.6,1,0.714,1,1,0.6,0.542,0.569,0.359,0.558,0.583,1,1,0.167,0.542,0.569,0.359,0.558,0.583,1,1,0.133,0.909,0.923,0.944,0.917,0.889,0.8,0.667,0.8,0.5,0.438,0.324,0.5,0.375,0.5,0.5,0.25,0.75,0.833,0.467,0.8,0.5,1,0.5,0.5,0.75,0.8,0.8,0.8,0.75,0,0,0,0.8,0.857,0.833,0.857,0.8,0,0,0,-1
1,0.846,0.851,0.901,1,0.784,1,0.738,0.909,0.889,0.889,0.833,0.857,0.5,0.667,0.667,1,0.867,0.87,0.917,1,0.8,1,0.75,0.958,0.764,0.706,0.818,0.935,0.756,1,0.693,0.909,0.889,0.889,0.833,0.857,0.5,0.667,0.667,0.944,0.713,0.651,0.773,0.915,0.704,1,0.637,0.909,0.667,0.462,0.667,0.833,0.5,1,0.5,1,0.765,0.769,0.846,1,0.667,1,0.6,1,0.574,0.323,0.422,0.528,0.333,1,0.333,1,0.574,0.323,0.422,0.528,0.3,1,0.267,0.933,0.917,0.952,0.9,0.889,0.667,0.8,0.8,0.5,0.444,0.385,0.417,0.5,0.25,0.5,0.25,0.8,0.667,0.8,0.8,0.75,0.5,1,0.5,0.8,0.8,0.8,0.75,0.8,0,0,0,0.833,0.857,0.75,0.8,0.833,0,0,0,-1
0.577,0,0.637,0,0,0,0,0,0.667,0,0.8,0,0,0,0,0,0.556,0,0.632,0,0,0,0,0,0.559,0,0.531,0,0,0,0,0,0.667,0,0.8,0,0,0,0,0,0.502,0,0.475,0,0,0,0,0,0.333,0,0.308,0,0,0,0,0,0.385,0,0.462,0,0,0,0,0,0.178,0,0.163,0,0,0,0,0,0.107,0,0.147,0,0,0,0,0,0.75,0,0.923,0,0,0,0,0,0.25,0,0.231,0,0,0,0,0,0.2,0,0.455,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0.667,0,0.667,0,0,0,0,0,1
0.893,1,0.851,1,1,1,0.784,0.738,0.8,0.889,0.917,0.857,0.875,0.667,0.5,0.667,0.909,1,0.87,1,1,1,0.8,0.75,0.875,0.862,0.705,0.906,0.857,1,0.756,0.734,0.8,0.889,0.917,0.857,0.875,0.667,0.5,0.667,0.841,0.826,0.65,0.879,0.82,1,0.704,0.68,0.8,0.7,0.462,0.833,0.75,1,0.5,0.5,0.833,1,0.769,1,1,1,0.667,0.6,0.533,0.567,0.5,0.528,0.583,1,0.333,0.333,0.533,0.567,0.5,0.528,0.583,1,0.3,0.267,0.889,0.944,0.955,0.889,0.909,0.8,0.667,0.8,0.4,0.4,0.423,0.5,0.5,0.5,0.25,0.25,0.8,0.889,0.817,0.75,0.75,1,0.5,0.5,0.75,0.75,0.8,0.8,0.75,0,0,0,0.8,0.833,0.75,0.833,0.8,0,0,0,-1
0.577,0,0.302,0,0,0,0,0,0.667,0,0.5,0,0,0,0,0,0.556,0,0.2,0,0,0,0,0,0.559,0,0.211,0,0,0,0,0,0.667,0,0.5,0,0,0,0,0,0.502,0,0.186,0,0,0,0,0,0.333,0,0.077,0,0,0,0,0,0.385,0,0.111,0,0,0,0,0,0.178,0,0.026,0,0,0,0,0,0.107,0,0.015,0,0,0,0,0,0.75,0,0.75,0,0,0,0,0,0.25,0,0.077,0,0,0,0,0,0.2,0,0.083,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.667,0,0,0,0,0,0,0,1
1,0.491,0.892,0.93,0.883,0.784,0.784,0.738,0.833,0.75,0.9,0.909,0.8,0.5,0.5,0.667,1,0.455,0.909,0.944,0.9,0.8,0.8,0.75,0.928,0.436,0.691,0.848,0.89,0.756,0.756,0.734,0.833,0.75,0.9,0.909,0.8,0.5,0.5,0.667,0.907,0.386,0.635,0.809,0.859,0.704,0.704,0.68,0.8,0.333,0.462,0.75,0.8,0.5,0.5,0.5,1,0.294,0.833,0.895,0.818,0.667,0.667,0.6,0.517,0.111,0.323,0.583,0.517,0.333,0.333,0.333,0.517,0.111,0.323,0.583,0.465,0.333,0.3,0.267,0.875,0.75,0.947,0.933,0.875,0.667,0.667,0.8,0.5,0.167,0.423,0.5,0.5,0.25,0.25,0.25,0.75,0,0.733,0.667,0.75,0.5,0.5,0.5,0.75,0.8,0.8,0.8,0.667,0,0,0,0.75,0.833,0.8,0.857,0.667,0,0,0,-1
0,0,0.302,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.211,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.186,0,0,0,0,0,0,0,0.077,0,0,0,0,0,0,0,0.111,0,0,0,0,0,0,0,0.026,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0.077,0,0,0,0,0,0,0,0.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.925,0.667,0.845,0.924,1,0.784,0.784,0.738,0.9,0.8,0.9,0.889,0.8,0.5,0.5,0.667,0.941,0.667,0.864,0.938,1,0.8,0.8,0.75,0.89,0.582,0.793,0.818,1,0.756,0.756,0.62,0.9,0.8,0.9,0.889,0.8,0.5,0.5,0.667,0.859,0.524,0.746,0.774,1,0.704,0.704,0.562,0.818,0.333,0.692,0.667,1,0.5,0.5,0.25,0.889,0.5,0.76,0.882,1,0.667,0.667,0.6,0.473,0.222,0.514,0.556,1,0.333,0.333,0.167,0.473,0.2,0.514,0.556,1,0.3,0.333,0.133,0.923,0.909,0.944,0.917,0.889,0.667,0.667,0.8,0.5,0.222,0.385,0.444,0.5,0.25,0.25,0.25,0.6,0.556,0.7,0.667,1,0.5,0.5,0.5,0.667,0.75,0.8,0.8,1,0,0,0,0.75,0.75,0.8,0.833,1,0,0,0,-1
0.577,0.428,0.302,0,0,0,0,0,0.667,0.667,0.5,0,0,0,0,0,0.556,0.364,0.2,0,0,0,0,0,0.559,0.352,0.211,0,0,0,0,0,0.667,0.667,0.5,0,0,0,0,0,0.502,0.31,0.186,0,0,0,0,0,0.333,0.222,0.077,0,0,0,0,0,0.385,0.222,0.111,0,0,0,0,0,0.178,0.074,0.026,0,0,0,0,0,0.107,0.044,0.015,0,0,0,0,0,0.75,0.667,0.75,0,0,0,0,0,0.25,0.222,0.077,0,0,0,0,0,0.2,0,0.083,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.667,0.5,0,0,0,0,0,0,1
1,0.723,0.637,1,1,1,0.784,0.738,0.833,0.833,0.909,0.909,0.8,0.667,0.5,0.667,1,0.733,0.632,1,1,1,0.8,0.75,1,0.605,0.529,0.961,1,1,0.756,0.734,0.833,0.833,0.909,0.909,0.8,0.667,0.5,0.667,1,0.547,0.472,0.948,1,1,0.704,0.68,1,0.333,0.308,0.909,1,1,0.5,0.5,1,0.579,0.462,1,1,1,0.667,0.6,1,0.194,0.344,0.581,1,1,0.333,0.333,1,0.194,0.344,0.581,1,1,0.3,0.267,0.909,0.9,0.923,0.938,0.889,0.8,0.667,0.8,0.5,0.278,0.385,0.5,0.5,0.5,0.25,0.25,1,0.5,0.455,0.833,1,1,0.5,0.5,0.75,0.8,0.8,0.8,1,0,0,0,0.8,0.833,0.75,0.857,1,0,0,0,-1
0.577,0,0.302,0,0,0,0,0,0.667,0,0.5,0,0,0,0,0,0.556,0,0.2,0,0,0,0,0,0.559,0,0.211,0,0,0,0,0,0.667,0,0.5,0,0,0,0,0,0.502,0,0.186,0,0,0,0,0,0.333,0,0.077,0,0,0,0,0,0.385,0,0.111,0,0,0,0,0,0.178,0,0.026,0,0,0,0,0,0.107,0,0.015,0,0,0,0,0,0.75,0,0.75,0,0,0,0,0,0.25,0,0.077,0,0,0,0,0,0.2,0,0.083,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.667,0,0,0,0,0,0,0,1
0.883,0.936,0.94,1,1,1,0,0.59,0.8,0.875,0.917,0.857,0.857,0.667,0,0.5,0.9,0.947,0.952,1,1,1,0,0.571,0.89,0.834,0.877,0.946,0.935,1,0,0.555,0.8,0.875,0.917,0.857,0.857,0.667,0,0.5,0.859,0.793,0.843,0.929,0.915,1,0,0.497,0.8,0.667,0.769,0.833,0.833,1,0,0.25,0.818,0.9,0.909,1,1,1,0,0.4,0.517,0.444,0.593,0.556,0.528,1,0,0.167,0.517,0.444,0.593,0.556,0.528,1,0,0.117,0.875,0.933,0.947,0.909,0.889,0.8,0,0.667,0.4,0.444,0.462,0.5,0.5,0.5,0,0.125,0.75,0.778,0.857,0.833,0.75,1,0,0.25,0.75,0.667,0.8,0.8,0.8,0,0,0,0.8,0.8,0.833,0.857,0.833,0,0,0,-1
